IshitId,ExternalCameraId,cameraType,Source,Name,IsDeleted,LastUpdateDate,folderName,siteName,brigadeName,x,y
9021,813_90,LPR,נתיקות - הרכשה,נסיעה לכיוון צפון (9 מגה)(נתיקות),0,2023-09-14 13:04:38.361,מצלמות נתיקות,צומת 858 (152),חטמר בנימין,35.350077,32.041683
8919,169_81,LPR,נתיקות - הרכשה,כניסה לאום צפא - ממזרח למערב (5 מגה)(נתיקות),0,2023-11-08 14:26:20.306,"מצלמות נתיקות ",צומת אום צפא,חטמר בנימין,35.171505,32.007575
8920,169_82,LPR,נתיקות - הרכשה,ציר מנדט ממערב למזרח (9 מגה)(נתיקות),0,2023-11-08 14:26:55.252,"מצלמות נתיקות ",צומת אום צפא,חטמר בנימין,35.171505,32.007575
9559,283_91,LPR,נתיקות - הרכשה,מדרום לצפון (7 מגה)(נתיקות),0,2023-06-27 10:21:41.708,מצלמות נתיקות,"צומת אלון ",חטמר בנימין,35.35136,31.834513
8834,7171_91,LPR,נתיקות - הרכשה,כניסה לא-סויה (5 מגה)(נתיקות),0,2023-11-08 14:07:01.911,"מצלמות נתיקות ","צומת א-סויה ",חטמר בנימין,35.2648542,32.087406
8835,7171_92,LPR,נתיקות - הרכשה,ציר לטאה מדרום לצפון (5 מגה)(נתיקות),0,2023-11-08 14:07:48.073,"מצלמות נתיקות ","צומת א-סויה ",חטמר בנימין,35.2648524,32.087406
8886,7171_93,LPR,נתיקות - הרכשה,ציר לטאה מצפון לדרום (9 מגה)(נתיקות),0,2023-10-14 13:15:33.931,"מצלמות נתיקות ","צומת א-סויה ",חטמר בנימין,35.264872,32.087058
11460,1188_91,LPR,נתיקות - הרכשה,יציאה מביר זית (9 מגה)(נתיקות),0,2023-10-19 16:09:31.207,מצלמות נתיקות,"צומת ביר זית תחתון ",חטמר בנימין,35.198466,31.982706
12527,1188_92,LPR,נתיקות - הרכשה,כניסה לביר זית (5 מגה) (נתיקות),0,2023-10-22 15:49:37.595,מצלמות נתיקות,"צומת ביר זית תחתון ",חטמר בנימין,35.198466,31.982706
9328,97_81,LPR,נתיקות - הרכשה,לכיוון ביתין (5 מגה)(נתיקות),0,2023-11-08 14:27:45.586,מצלמות נתיקות,"צומת ביתין ",חטמר בנימין,35.2277197,31.925127
9329,97_82,LPR,נתיקות - הרכשה,לכיוון רמאללה (9 מגה)(נתיקות),0,2023-11-08 14:28:34.403,מצלמות נתיקות,"צומת ביתין ",חטמר בנימין,35.2277197,31.925127
12055,Site2-3591EastFront,LPR,HTS - הרכשה,ירידה מכיוון בית אל לצומת,0,2023-12-21 11:47:36.787,מצלמות זיהוי לוחית רישוי צומת גבעת אסף,צומת גבעת אסף,חטמר בנימין,35.2495653941704,31.9100276226417
12062,Site2-35161SouthRear,LPR,HTS - הרכשה,נתיב ימני לכיוון ירושלים (דרומית לצומת),0,2023-12-21 21:58:34.453,מצלמות זיהוי לוחית רישוי צומת גבעת אסף,צומת גבעת אסף,חטמר בנימין,35.2508342454217,31.9104651036315
12061,Site2-35152NorthFront,LPR,HTS - הרכשה,נתיב לבאים מכיוון ירושלים (דרומית לצומת),0,2023-12-21 21:58:10.901,מצלמות זיהוי לוחית רישוי צומת גבעת אסף,צומת גבעת אסף,חטמר בנימין,35.2511799060214,31.9107656180919
12058,Site2-35121NorthRear,LPR,HTS - הרכשה,נתיב לכיוון עפרה (צפונית לצומת),0,2023-12-21 21:56:58.091,מצלמות זיהוי לוחית רישוי צומת גבעת אסף,צומת גבעת אסף,חטמר בנימין,35.2498507639282,31.9126290152701
12121,Site2-35112NorthFront,LPR,HTS - הרכשה,נתיב מכיוון עפרה לכיוון ירושלים (צפונית לצומת),0,2023-12-21 21:59:31.954,מצלמות זיהוי לוחית רישוי צומת גבעת אסף,צומת גבעת אסף,חטמר בנימין,35.2493036348652,31.9123050090829
12122,Site2-35162SouthRear,LPR,HTS - הרכשה,נתיב שמאלי לכיוון ירושלים (דרומית לצומת),0,2023-12-21 21:59:02.917,מצלמות זיהוי לוחית רישוי צומת גבעת אסף,צומת גבעת אסף,חטמר בנימין,35.2508342454217,31.9104651036315
12057,Site2-35111WestRear,LPR,HTS - הרכשה,עלייה מהצומת לכיוון בית אל,0,2023-12-21 11:48:20.749,מצלמות זיהוי לוחית רישוי צומת גבעת אסף,צומת גבעת אסף,חטמר בנימין,35.2491888768543,31.9101966303073
12056,Site2-35111NorthFront,LPR,HTS - הרכשה,פנייה מכיוון עפרה לכיוון גבעת אסף (צפונית לצומת),0,2023-12-21 21:56:16.995,מצלמות זיהוי לוחית רישוי צומת גבעת אסף,צומת גבעת אסף,חטמר בנימין,35.2493036348652,31.9123050090829
12060,Site2-35151SouthFront,LPR,HTS - הרכשה,שול לבאים מכיוון ירושלים (דרומית לצומת),0,2023-12-21 21:57:49.399,מצלמות זיהוי לוחית רישוי צומת גבעת אסף,צומת גבעת אסף,חטמר בנימין,35.2511799060214,31.9107656180919
12059,Site2-35122NorthRear,LPR,HTS - הרכשה,שול לכיוון עפרה (צפונית לצומת),0,2023-12-21 21:57:24.490,מצלמות זיהוי לוחית רישוי צומת גבעת אסף,צומת גבעת אסף,חטמר בנימין,35.2498507639282,31.9126290152701
4199,Site45EastFront1,LPR,HTS - הרכשה,מגפן לכיוון צומת המשטרה הבריטית (מזרח)1,0,2023-06-20 16:04:38.083,מצלמות זיהוי לוחית רישוי צומת  משטרה בריטית,צומת המשטרה הבריטית,חטמר בנימין,35.2495979447451,31.9960690326761
4200,Site45EastFront2,LPR,HTS - הרכשה,מגפן לכיוון צומת המשטרה הבריטית (מזרח)2,0,2023-06-20 16:04:46.817,מצלמות זיהוי לוחית רישוי צומת  משטרה בריטית,צומת המשטרה הבריטית,חטמר בנימין,35.2495467863335,31.9960773607896
4201,Site45NorthRear,LPR,HTS - הרכשה,מדרום לצפון אחורי (צפונית לצומת),0,2024-06-19 10:08:19.756,מצלמות זיהוי לוחית רישוי צומת  משטרה בריטית,צומת המשטרה הבריטית,חטמר בנימין,35.2517941872535,31.9979535657927
4204,Site45WestRear1,LPR,HTS - הרכשה,מצומת המשטרה הבריטית לכיוון גפן (מערב)1,0,2023-06-20 16:04:28.161,מצלמות זיהוי לוחית רישוי צומת  משטרה בריטית,צומת המשטרה הבריטית,חטמר בנימין,35.249547976064,31.9960785505201
4205,Site45WestRear2,LPR,HTS - הרכשה,מצומת המשטרה הבריטית לכיוון גפן (מערב)2,0,2023-06-20 16:04:18.630,מצלמות זיהוי לוחית רישוי צומת  משטרה בריטית,צומת המשטרה הבריטית,חטמר בנימין,35.249545596603,31.9960761710591
4202,Site45SouthFront1,LPR,HTS - הרכשה,מצפון לדרום(צפונית לצומת)1,0,2023-05-08 13:49:22.069,מצלמות זיהוי לוחית רישוי צומת  משטרה בריטית,צומת המשטרה הבריטית,חטמר בנימין,35.2516300044441,31.9979821193248
4203,Site45SouthFront2,LPR,HTS - הרכשה,מצפון לדרום(צפונית לצומת)2,0,2023-05-08 13:49:28.030,מצלמות זיהוי לוחית רישוי צומת  משטרה בריטית,צומת המשטרה הבריטית,חטמר בנימין,35.251610968756,31.9979821193248
12351,102_81,LPR,נתיקות - הרכשה,נוסעים מדרום לכיוון צפון (9 מגה)(נתיקות),0,2024-01-22 17:21:45.663,מצלמות נתיקות - המשטרה הבריטית,צומת המשטרה הבריטית,חטמר בנימין,35.25175,31.99823
12314,1023_91,LPR,נתיקות - הרכשה,נוסעים מצפון לכיוון דרום (9 מגה)(נתיקות),0,2024-01-22 17:21:54.398,מצלמות נתיקות - המשטרה הבריטית,צומת המשטרה הבריטית,חטמר בנימין,35.25175,31.99823
11816,99_92,LPR,נתיקות - הרכשה,הבאים מכיוון חיזמא צפונה (9 מגה)(נתיקות),0,2023-11-08 14:40:24.223,מצלמות נתיקות,צומת מישור אדומים,חטמר בנימין,35.326709,31.805689
11815,99_93,LPR,נתיקות - הרכשה,הנוסעים ממישור אדומים לכיון צפון (9 מגה)(נתיקות),0,2023-11-08 14:39:56.475,מצלמות נתיקות,צומת מישור אדומים,חטמר בנימין,35.3268237,31.8057158
11817,99_91,LPR,נתיקות - הרכשה,הפונים ממישור אדומים לכיוון חיזמא (3 מגה)(נתיקות),0,2023-11-08 14:40:55.568,מצלמות נתיקות,צומת מישור אדומים,חטמר בנימין,35.3267093,31.8056489
11405,LPR-HIK-SHY-19-1,LPR,משטרה - הרכשה,צ. מישור אדומים כ.437 למזרח מ-י,0,2022-08-09 15:56:33.464,עין הנץ,צומת מישור אדומים,חטמר בנימין,35.32453,31.806938
11406,LPR-HIK-SHY-19-2,LPR,משטרה - הרכשה,צ. מישור אדומים כ.437 למערב מ-י,0,2022-08-09 15:56:54.887,עין הנץ,צומת מישור אדומים,חטמר בנימין,35.32453,31.806938
12203,4219_92,LPR,נתיקות - הרכשה,יוצאים ממעלה לבונה (9 מגה)(נתיקות),0,2024-01-21 15:54:19.519,"מצלמות נתיקות ",צומת מעלה לבונה צפון,חטמר בנימין,35.247281,32.064777
12202,1152_81,LPR,נתיקות - הרכשה,נוסעים למעלה לבונה (9 מגה)(נתיקות),0,2023-09-14 12:54:09.342,"מצלמות נתיקות ",צומת מעלה לבונה צפון,חטמר בנימין,35.247281,32.064777
11462,96_91,LPR,נתיקות - הרכשה,ציר גבוהים באים מדרום לצפון (5 מגה)(נתיקות),0,2023-09-14 12:27:50.344,מצלמות נתיקות,צומת מעלה מכמש,חטמר בנימין,35.3097,31.8791
11461,96_92,LPR,נתיקות - הרכשה,ציר גבוהים באים מצפון לדרום (5 מגה)(נתיקות),0,2023-09-14 12:28:08.301,מצלמות נתיקות,צומת מעלה מכמש,חטמר בנימין,35.3097,31.8791
11451,16_81,LPR,נתיקות - הרכשה,מרקם חיים (5 מגה)(נתיקות),0,2023-09-14 09:51:48.138,מצלמות נתיקות,צומת סילוואד - גלעין,חטמר בנימין,35.254804,31.967903
3967,Site68SouthRear2,LPR,HTS - הרכשה,כניסה לענתא,0,2023-02-27 16:19:06.941,מצלמות זיהוי לוחית רישוי צומת  ענתא,צומת ענתא,חטמר בנימין,35.2728488479636,31.8235295562214
3965,Site68SouthRear1,LPR,HTS - הרכשה,כניסה לענתא מכיוון מזרח (מישור אדומים)1,0,2023-02-27 16:18:55.282,מצלמות זיהוי לוחית רישוי צומת  ענתא,צומת ענתא,חטמר בנימין,35.2728964371837,31.8235200383773
3966,Site68SouthRear3,LPR,HTS - הרכשה,כניסה לענתא מכיוון מזרח (מישור אדומים)2,0,2023-02-27 16:19:00.970,מצלמות זיהוי לוחית רישוי צומת  ענתא,צומת ענתא,חטמר בנימין,35.2728393301195,31.8235010026893
4898,Site68WestFront1,LPR,HTS - הרכשה,ממישור אדומים לכיוון חיזמא - נתיב ימני (ממשיך מערבה לחיזמא),0,2023-02-27 16:18:06.760,מצלמות זיהוי לוחית רישוי צומת  ענתא,צומת ענתא,חטמר בנימין,35.2728881090702,31.8235128752325
4899,Site68WestFront2,LPR,HTS - הרכשה,ממישור אדומים לכיוון חיזמא - נתיב שמאלי (פניה שמאלה לענתא),0,2023-02-27 16:18:14.687,מצלמות זיהוי לוחית רישוי צומת  ענתא,צומת ענתא,חטמר בנימין,35.2729166626022,31.8235271519985
3964,Site68EastRear,LPR,HTS - הרכשה,מענתא /חיזמא לכיוון מישור אדומים (מזרחה),0,2023-09-11 11:39:30.805,מצלמות זיהוי לוחית רישוי צומת  ענתא,צומת ענתא,חטמר בנימין,35.2733913650729,31.8234438956251
4124,Site67EastRear,LPR,HTS - הרכשה,כניסה ויציאה לעין יברוד,0,2023-02-27 14:21:29.436,מצלמות זיהוי לוחית רישוי צומת עפרה,צומת עפרה,חטמר בנימין,35.2560665094894,31.9567186962922
4123,Site67EastFront,LPR,HTS - הרכשה,כניסה ויציאה מעין יברוד,0,2023-02-27 14:21:20.952,מצלמות זיהוי לוחית רישוי צומת עפרה,צומת עפרה,חטמר בנימין,35.2560665094894,31.9567186962922
4127,Site67SouthRear1,LPR,HTS - הרכשה,לכיוון דרום (צפונית לעפרה)1,0,2023-02-27 14:22:14.825,מצלמות זיהוי לוחית רישוי צומת עפרה,צומת עפרה,חטמר בנימין,35.2557476617147,31.9565045448017
4896,Site67SouthRear2,LPR,HTS - הרכשה,לכיוון דרום (צפונית לעפרה)2,0,2023-02-27 14:22:31.798,מצלמות זיהוי לוחית רישוי צומת עפרה,צומת עפרה,חטמר בנימין,35.2557024519555,31.9565069242627
4897,Site67SouthRear3,LPR,HTS - הרכשה,לכיוון דרום (צפונית לעפרה)3,0,2023-02-27 14:22:50.258,מצלמות זיהוי לוחית רישוי צומת עפרה,צומת עפרה,חטמר בנימין,35.2557119697995,31.9565116831847
4126,Site67NorthFront2,LPR,HTS - הרכשה,"לכיוון צפון (צפונית לעופרה) ",0,2023-02-27 14:22:02.477,מצלמות זיהוי לוחית רישוי צומת עפרה,צומת עפרה,חטמר בנימין,35.2559522953612,31.9562999111552
4125,Site67NorthFront1,LPR,HTS - הרכשה,פנייה מציר לטאה לעין יברוד,0,2023-02-27 14:21:39.784,מצלמות זיהוי לוחית רישוי צומת עפרה,צומת עפרה,חטמר בנימין,35.2559665721272,31.9562856343891
11429,6242_82,LPR,נתיקות - הרכשה,לכיוון דרום (ירושלים) (5 מגה)(נתיקות),0,2023-09-14 09:27:37.825,מצלמות נתיקות,"צומת רימונים ",חטמר בנימין,35.318154,31.926354
11430,6242_81,LPR,נתיקות - הרכשה,לכיוון מזרח (יריחו)(5 מגה)(נתיקות),0,2024-06-06 16:36:47.622,מצלמות נתיקות,"צומת רימונים ",חטמר בנימין,35.318154,31.926354
11432,6242_83,LPR,נתיקות - הרכשה,לכיוון מערב (טייבה)  (5 מגה)(נתיקות),0,2023-09-14 09:30:14.960,מצלמות נתיקות,"צומת רימונים ",חטמר בנימין,35.318154,31.926354
11431,6242_84,LPR,נתיקות - הרכשה,לכיוון צפון (כוכב השחר)  (5 מגה)(נתיקות),0,2023-09-14 09:29:27.322,מצלמות נתיקות,"צומת רימונים ",חטמר בנימין,35.318154,31.926354
11470,2122_91,LPR,נתיקות - הרכשה,מצפון לדרום (9 מגה)(נתיקות),0,2023-11-08 10:02:38.942,מצלמות נתיקות,צומת שילה,חטמר בנימין,35.289289,32.047018
12648,Site59SouthFront1,LPR,HTS - הרכשה,ציר  לטאה (צפונית לצומת) לכיוון דרום1,0,2023-12-20 16:04:42.886,מצלמות זיהוי לוחית רישוי צומת  שילה,צומת שילה,חטמר בנימין,35.2894381609671,32.0489600427809
12649,Site59SouthFront2,LPR,HTS - הרכשה,ציר לטאה (צפונית לצומת) לכיוון דרום2,0,2023-12-20 16:05:03.214,מצלמות זיהוי לוחית רישוי צומת  שילה,צומת שילה,חטמר בנימין,35.2894381609671,32.0489600427809
12441,7210_92,LPR,נתיקות - הרכשה,כניסה לגוש שילה (9 מגה)(נתיקות),0,2023-10-09 10:23:04.351,מצלמות נתיקות,צומת שילה -כיכר,חטמר בנימין,35.291606401207,32.0475860984156
12440,7210_91,LPR,נתיקות - הרכשה,מגיעים מכיוון שילה לציר 60 (9 מגה)(נתיקות),0,2023-11-08 14:44:37.521,מצלמות נתיקות,צומת שילה -כיכר,חטמר בנימין,35.2917385,32.0476887
9330,164_81,LPR,נתיקות - הרכשה,כניסה לציר אלכסה (5 מגה)(נתיקות),0,2023-11-08 14:23:06.356,מצלמות נתיקות,ציר אלכסה (כאוס),חטמר בנימין,35.220761,31.933587
13025,811_902,LPR,NULL,יוצאים מתורמוסעייא(3 מגה)(נתיקות),0,2024-06-27 13:11:03.129,נתיקות(3 מגה),תורמוסעייא,חטמר בנימין,35.2753104039145,32.0388419356846
13023,811_903,LPR,NULL,כביש 60 צומת תורמוסעייא - כל הנתיבים(3 מגה)(נתיקות),0,2024-06-27 13:10:55.941,נתיקות(3 מגה),תורמוסעייא,חטמר בנימין,35.275217,32.038812
12331,11_91,LPR,נתיקות - הרכשה,כניסה\יציאה מתורמסעיא (כחול חשאי),0,2024-02-18 09:46:48.193,כחול חשאי,תורמוסעייא,חטמר בנימין,35.275574,32.038135
13024,811_904,LPR,NULL,נכנסים לתורמוסעייא(3 מגה)(נתיקות),0,2024-06-04 14:04:34.944,נתיקות(3 מגה),תורמוסעייא,חטמר בנימין,35.275220085618,32.0388086605228
11900,9908_02,LPR,נתיקות - הרכשה,באים מייטב(נתיקות מועצה),0,2023-07-25 22:15:30.546,"מצלמות נתיקות ",60-90,חטמר הבקעה-417,35.469469,31.948276
11901,9908_03,LPR,נתיקות - הרכשה,הנוסעים דרומה על ציר 90/ פניה לכיוון ייטב(נתיקות מועצה),0,2023-07-25 22:15:23.717,"מצלמות נתיקות ",60-90,חטמר הבקעה-417,35.469469,31.948276
11899,9908_01,LPR,נתיקות - הרכשה,הנוסעים צפונה על ציר 90/ פניה לכיוון ייטב(נתיקות מועצה),0,2023-07-25 22:14:59.546,"מצלמות נתיקות ",60-90,חטמר הבקעה-417,35.469469,31.948276
12281,9904_03,LPR,נתיקות - הרכשה,הנוסעים דרומה על ציר 90.פניה לכיון חמרה (נתיקות מועצה),0,2023-07-25 21:58:29.839,מצלמות נתיקות,אדם,חטמר הבקעה-417,35.510502,32.126053
11809,181_91,LPR,נתיקות - הרכשה,יציאה מגשר אדם (מרכז הצומת) (9 מגה)(נתיקות),0,2023-12-24 21:13:26.424,מצלמות נתיקות,אדם,חטמר הבקעה-417,35.511188,32.1275134
11808,181_92,LPR,נתיקות - הרכשה,לנוסעים לכיוון דרום (9 מגה)(נתיקות),0,2023-09-07 17:56:08.261,מצלמות נתיקות,אדם,חטמר הבקעה-417,35.511188,32.1275134
12280,9904_02,LPR,נתיקות - הרכשה,מגיעים מחמרה (נתיקות מועצה),0,2023-07-25 21:57:42.450,מצלמות נתיקות,אדם,חטמר הבקעה-417,NULL,NULL
12279,9904_01,LPR,נתיקות - הרכשה,נוסעים צפונה על ציר 90/ פניה לכיוון חמרה (נתיקות מועצה),0,2023-07-25 21:57:19.951,מצלמות נתיקות,אדם,חטמר הבקעה-417,35.510502,32.126053
11721,LPR-HIK-SHY-29-1,LPR,משטרה - הרכשה,צ. אדם כ. 57 למזרח,0,2023-05-15 14:15:26.411,עין הנץ,אדם,חטמר הבקעה-417,35.510212,32.126118
11722,LPR-HIK-SHY-29-2,LPR,משטרה - הרכשה,צ. אדם כ. 57 למערב,0,2023-05-15 14:15:33.302,עין הנץ,אדם,חטמר הבקעה-417,35.510212,32.126118
11723,LPR-HIK-SHY-28,LPR,משטרה - הרכשה,צ. אדם כ. 90 לדרום,0,2022-08-09 15:24:19.241,עין הנץ,אדם,חטמר הבקעה-417,35.510212,32.126118
11724,LPR-HIK-SHY-24,LPR,משטרה - הרכשה,צ. אדם כ. 90 לצפון,0,2023-05-08 13:16:07.360,עין הנץ,אדם,חטמר הבקעה-417,35.510835,32.12651
12451,8222_92,LPR,נתיקות - הרכשה,באים מכיוון מערב מכיוון ירושלים (9 מגה)(נתיקות),0,2023-10-24 19:38:14.162,מצלמות נתיקות,בית הערבה,חטמר הבקעה-417,35.4902746352768,31.7992742802347
12450,8222_91,LPR,נתיקות - הרכשה,באים מכיוון צפון מכיוון מוסא עלמי (9 מגה)(נתיקות),0,2023-10-24 19:38:03.646,מצלמות נתיקות,בית הערבה,חטמר הבקעה-417,35.4902746352768,31.7992742802347
11894,9905_01,LPR,נתיקות - הרכשה,הוואי מזרח יציאה מהמחסום (נתיקות מועצה),0,2023-10-28 21:03:09.759,מצלמות נתיקות חסם בקעות,בקעות,חטמר הבקעה-417,35.449062727242,32.2063788963882
11893,9905_02,LPR,נתיקות - הרכשה,ירידה מכיוון בקעות לצומת (נתיקות מועצה),0,2023-10-28 21:02:59.600,מצלמות נתיקות חסם בקעות,בקעות,חטמר הבקעה-417,35.449068,32.206381
11895,9905_03,LPR,נתיקות - הרכשה,מרכז הציר (לא ערכי) (נתיקות מועצה),0,2023-07-25 22:10:19.314,מצלמות נתיקות חסם בקעות,בקעות,חטמר הבקעה-417,35.449068,32.206381
12582,9182_901,LPR,נתיקות - הרכשה,ציר לכיוון עאטוף (PTZ LPR)(נתיקות),0,2023-11-27 12:18:17.738,מצלמות נתיקות,בקעות,חטמר הבקעה-417,35.449561,32.246163
11811,182_91,LPR,נתיקות - הרכשה,נוסעים דרומה (9 מגה)(נתיקות),0,2023-09-19 17:34:07.108,ברוש הבקעה דרומי,ברוש הבקעה,חטמר הבקעה-417,35.5435782,32.3176765
11810,186_91,LPR,נתיקות - הרכשה,נוסעים צפונה (9 מגה)(נתיקות),0,2023-09-19 17:34:07.108,ברוש הבקעה צפוני,ברוש הבקעה,חטמר הבקעה-417,35.5440179,32.3182264
12814,LPR-HIK-SHY-36-2,LPR,משטרה - הרכשה,"צ. ברוש הבקעה, כ. 90, לצפון",0,2024-02-14 16:31:16.521,עין הנץ,ברוש הבקעה,חטמר הבקעה-417,35.544221,32.318592
12813,LPR-HIK-SHY-36-1,LPR,משטרה - הרכשה,"צ. ברוש הבקעה, כ.90, לדרום",0,2024-02-14 16:29:28.644,עין הנץ,ברוש הבקעה,חטמר הבקעה-417,35.544221,32.318592
12287,9903_02,LPR,נתיקות - הרכשה,מגיעים מצומת 50 (נתיקות מועצה),0,2023-10-28 20:57:40.777,"מצלמות נתיקות ",גיתית,חטמר הבקעה-417,35.380631,32.089731
12286,9903_03,LPR,נתיקות - הרכשה,נוסעים לדרום על ציר 90. פניה לצומת 50 (נתיקות מועצה),0,2023-10-28 20:57:33.766,"מצלמות נתיקות ",גיתית,חטמר הבקעה-417,35.380631,32.089731
12285,9903_01,LPR,נתיקות - הרכשה,נוסעים לצפון על ציר 90/פניה לצומת 50 (נתיקות מועצה),0,2023-10-27 10:26:43.659,"מצלמות נתיקות ",גיתית,חטמר הבקעה-417,35.380631,32.089731
11594,133_91,LPR,נתיקות - הרכשה,יציאה מיריחו (7 מגה)(נתיקות),0,2023-09-19 17:25:29.843,מצלמות נתיקות,ורד יריחו-238,חטמר הבקעה-417,35.443459,31.822558
12195,133_93,LPR,נתיקות - הרכשה,כניסה ליריחו (9 מגה)(נתיקות),0,2023-06-27 10:05:11.412,מצלמות נתיקות,ורד יריחו-238,חטמר הבקעה-417,35.443459,31.822558
12198,133_92,LPR,נתיקות - הרכשה,כניסה/יציאה ל/מיריחו (2 מגה)(נתיקות),0,2023-09-19 17:25:18.600,מצלמות נתיקות,ורד יריחו-238,חטמר הבקעה-417,35.443459,31.822558
12453,5146_92,LPR,נתיקות - הרכשה,ממזרח למערב (9 מגה)(נתיקות),0,2023-10-10 14:15:10.625,מצלמות נתיקות,חסם בקעות,חטמר הבקעה-417,35.4486071502846,32.2067935322263
12452,5146_91,LPR,נתיקות - הרכשה,ממערב למזרח (7 מגה)(נתיקות),0,2023-11-30 21:21:34.097,מצלמות נתיקות,חסם בקעות,חטמר הבקעה-417,35.448462,32.206744
9564,9159_81,LPR,נתיקות - הרכשה,יציאה מתייסר (9 מגה)(נתיקות),0,2023-09-19 17:11:38.664,מצלמות נתיקות,חסם תייסיר,חטמר הבקעה-417,35.434536,32.328992
9565,9159_82,LPR,נתיקות - הרכשה,כניסה לתייסר (9 מגה)(נתיקות),0,2023-09-19 17:11:18.191,מצלמות נתיקות,חסם תייסיר,חטמר הבקעה-417,35.434536,32.328992
12017,9909_02,LPR,נתיקות - הרכשה,יציאה ממבואות לכיוון ציר כפרי (נתיקות מועצה),0,2023-07-25 22:21:47.937,מצלמות נתיקות,מבואות יריחו,חטמר הבקעה-417,35.422943,31.908599
12018,9909_03,LPR,נתיקות - הרכשה,ציר כפרי לכיוון דרום/פניה לכיוון מבואות (נתיקות מועצה),0,2023-07-25 22:21:57.324,מצלמות נתיקות,מבואות יריחו,חטמר הבקעה-417,35.422943,31.908599
12016,9909_01,LPR,נתיקות - הרכשה,ציר כפרי לכיוון צפון/פניה לכיוון מבואות(נתיקות מועצה),0,2023-07-25 22:21:35.485,מצלמות נתיקות,מבואות יריחו,חטמר הבקעה-417,35.422943,31.908599
12292,9906_02,LPR,נתיקות - הרכשה,הבאים ממשכיות (נתיקות מועצה),0,2023-09-14 15:36:13.706,מצלמות נתיקות,מחולה,חטמר הבקעה-417,35.508154,32.370849
12291,9906_01,LPR,נתיקות - הרכשה,הנוסעים דרומה פניה לכיון משכיות (נתיקות מועצה),0,2023-07-25 22:12:23.860,מצלמות נתיקות,מחולה,חטמר הבקעה-417,35.508154,32.370849
12293,9906_03,LPR,נתיקות - הרכשה,הנוסעים צפונה פניה לכיון משכיות (נתיקות מועצה),0,2023-07-25 22:13:12.222,מצלמות נתיקות,מחולה,חטמר הבקעה-417,35.508154,32.370849
11800,LPR-HIK-ZFN-7,LPR,משטרה - הרכשה,מעבר בקעה 90 מאדום,0,2022-08-09 15:30:05.912,עין הנץ,מעבר הבקעה,חטמר הבקעה-417,35.4948,32.40112
11798,LPR-HIK-ZFN-3,LPR,משטרה - הרכשה,מעבר הבקעה כ. 90 מכחול 1,0,2022-08-09 15:29:44.782,עין הנץ,מעבר הבקעה,חטמר הבקעה-417,35.495251,32.400056
11799,LPR-HIK-ZFN-4,LPR,משטרה - הרכשה,מעבר הבקעה כ. 90 מכחול 2,0,2022-08-09 15:29:56.048,עין הנץ,מעבר הבקעה,חטמר הבקעה-417,35.495251,32.400056
11390,LPR-HIK-SHY-1,LPR,משטרה - הרכשה,מעבר מצוקי דרגות 90 מאדום מ-י,0,2023-09-14 14:21:20.183,עין הנץ,מעבר מצוקי דרגות 90,חטמר הבקעה-417,35.40727,31.58117
11393,LPR-HIK-SHY-2,LPR,משטרה - הרכשה,מעבר מצוקי דרגות 90 מכחול מ-י,0,2023-09-14 14:21:35.099,עין הנץ,מעבר מצוקי דרגות 90,חטמר הבקעה-417,35.40727,31.58117
11994,9911_04,LPR,נתיקות - הרכשה,הנוסעים מדרום לצפון/ פניה למפגש הבקעה (נתיקות מועצה),0,2023-07-25 22:21:14.376,מצלמות נתיקות מפגש הבקעה,מפגש הבקעה,חטמר הבקעה-417,35.470212,32.054765
11991,9911_01,LPR,נתיקות - הרכשה,יציאה ממפגש הבקעה (נתיקות מועצה),0,2023-07-25 22:20:31.154,מצלמות נתיקות מפגש הבקעה,מפגש הבקעה,חטמר הבקעה-417,35.470212,32.054765
11993,9911_03,LPR,נתיקות - הרכשה,כניסה למפגש הבקעה (נתיקות מועצה),0,2023-07-25 22:20:56.793,מצלמות נתיקות מפגש הבקעה,מפגש הבקעה,חטמר הבקעה-417,35.470212,32.054765
11992,9911_02,LPR,נתיקות - הרכשה,צופה על שני הנתיבים צפונית לצומת (נתיקות מועצה),0,2023-07-25 22:20:43.759,מצלמות נתיקות מפגש הבקעה,מפגש הבקעה,חטמר הבקעה-417,35.470212,32.054765
8885,56_90,LPR,נתיקות - הרכשה,מצפון לדרום (9 מגה)(נתיקות),0,2023-06-27 10:01:42.470,מצלמות נתיקות,מצוקי דרגות (חסם),חטמר הבקעה-417,35.1772508572478,32.2160521427522
11574,9171_81,LPR,נתיקות - הרכשה,ירידה ל\מכיוון מצוקי דרגות (3 מגה)(נתיקות),0,2023-09-19 17:07:32.043,"מצלמות נתיקות ",מצוקי דרגות (עלייה),חטמר הבקעה-417,35.4072,31.5804
12630,1100_91,LPR,נתיקות - הרכשה,לכיוון הציר לנבי מוסא (5 מגה) (נתיקות),0,2023-11-27 12:44:32.070,נתיקות,נבי מוסא,חטמר הבקעה-417,35.427677,31.797966
12277,9901_02,LPR,נתיקות - הרכשה,כניסה לציר גישה לישוב(נתיקות מועצה),0,2023-07-25 21:37:52.006,מצלמות נתיקות,נעמה,חטמר הבקעה-417,NULL,NULL
